,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Use
,1.112254955645603,1.255622703875907,1.3989904521062109,1.542358200336515,1.685725948566819,1.829093696797123,1.972461445027427,2.115829193257731,2.259196941488035,2.402564689718339,2.5459324379486428,2.6893001861789467,2.832667934409251,2.976035682639555,3.119403430869859,3.262771179100163,3.406138927330467,3.549506675560771,3.692874423791075,3.836242172021379,3.979609920251683,4.122977668481987,4.266345416712291,4.409713164942595,4.553080913172899,4.696448661403203,4.839816409633507,4.9831841578638105,5.1265519060941145,5.2699196543244184,5.413287402554722,5.556655150785026,5.70002289901533,5.843390647245634,5.986758395475938,6.130126143706242,6.273493891936546,6.41686164016685,6.560229388397154,6.703597136627458,6.846964884857762,6.990332633088066,7.13370038131837,7.277068129548674,7.420435877778978,7.563803626009282,7.707171374239586,7.85053912246989,7.993906870700195,8.1372746189305,8.280642367160803,8.424010115391107,8.567377863621411,8.710745611851715,8.85411336008202,8.997481108312323,9.140848856542627,9.284216604772931,9.427584353003235,9.570952101233539,9.714319849463843,9.857687597694147,10.001055345924451,10.144423094154755,10.287790842385059,10.431158590615363,10.574526338845667,10.71789408707597,10.861261835306275,11.004629583536579,11.147997331766883,11.291365079997187,11.43473282822749,11.578100576457794,11.721468324688098,11.864836072918402,12.008203821148706,12.15157156937901,12.294939317609314,12.438307065839618,12.581674814069922,12.725042562300226,12.86841031053053,13.011778058760834,13.155145806991138,13.298513555221442,13.441881303451746,13.58524905168205,13.728616799912354,13.871984548142658,14.015352296372962,14.158720044603266,14.30208779283357,14.445455541063874,14.588823289294178,14.732191037524482,14.875558785754787,15.018926533985091,15.162294282215395,15.3056620304457,1.112254955645603,1.255622703875907,1.3989904521062109,1.542358200336515,1.685725948566819,1.829093696797123,1.972461445027427,2.115829193257731,2.259196941488035,2.402564689718339,2.5459324379486428,2.6893001861789467,2.832667934409251,2.976035682639555,3.119403430869859,3.262771179100163,3.406138927330467,3.549506675560771,3.692874423791075,3.836242172021379,3.979609920251683,4.122977668481987,4.266345416712291,4.409713164942595,4.553080913172899,4.696448661403203,4.839816409633507,4.9831841578638105,5.1265519060941145,5.2699196543244184,5.413287402554722,5.556655150785026,5.70002289901533,5.843390647245634,5.986758395475938,6.130126143706242,6.273493891936546,6.41686164016685,6.560229388397154,6.703597136627458,6.846964884857762,6.990332633088066,7.13370038131837,7.277068129548674,7.420435877778978,7.563803626009282,7.707171374239586,7.85053912246989,7.993906870700195,8.1372746189305,8.280642367160803,8.424010115391107,8.567377863621411,8.710745611851715,8.85411336008202,8.997481108312323,9.140848856542627,9.284216604772931,9.427584353003235,9.570952101233539,9.714319849463843,9.857687597694147,10.001055345924451,10.144423094154755,10.287790842385059,10.431158590615363,10.574526338845667,10.71789408707597,10.861261835306275,11.004629583536579,11.147997331766883,11.291365079997187,11.43473282822749,11.578100576457794,11.721468324688098,11.864836072918402,12.008203821148706,12.15157156937901,12.294939317609314,12.438307065839618,12.581674814069922,12.725042562300226,12.86841031053053,13.011778058760834,13.155145806991138,13.298513555221442,13.441881303451746,13.58524905168205,13.728616799912354,13.871984548142658,14.015352296372962,14.158720044603266,14.30208779283357,14.445455541063874,14.588823289294178,14.732191037524482,14.875558785754787,15.018926533985091,15.162294282215395,15.3056620304457,
0,0.3621995,0.3621995,0.3621995,0.3621995,0.3621995,0.3621995,0.3621995,0.3621995,0.34967732,0.34967732,0.34967732,0.34967732,0.34967732,0.34967732,0.34967732,0.2509495,0.2509495,0.2509495,0.2509495,0.2509495,0.2509495,0.2509495,0.2509495,0.23400122,0.23400122,0.23400122,0.23400122,0.23400122,0.23400122,0.23400122,0.23400122,0.2272439,0.2272439,0.2272439,0.2272439,0.2272439,0.2272439,0.2272439,0.20545143,0.20545143,0.20545143,0.20545143,0.20545143,0.20545143,0.20545143,0.20545143,0.17273027,0.17273027,0.17273027,0.17273027,0.17273027,0.17273027,0.17273027,0.16146326,0.16146326,0.16146326,0.16146326,0.16146326,0.16146326,0.16146326,0.16146326,0.15489787,0.15489787,0.15489787,0.15489787,0.15489787,0.15489787,0.15489787,0.15489787,0.1030153,0.1030153,0.1030153,0.1030153,0.1030153,0.1030153,0.1030153,0.08818209,0.08818209,0.08818209,0.08818209,0.08818209,0.08818209,0.08818209,0.08818209,0.0870505,0.0870505,0.0870505,0.0870505,0.0870505,0.0870505,0.0870505,0.07833272,0.07833272,0.07833272,0.07833272,0.07833272,0.07833272,0.07833272,0.07833272,0.07833272,0.99422485,0.99422485,0.99422485,0.99422485,0.99422485,0.99422485,0.99422485,0.99422485,0.9905882,0.9905882,0.9905882,0.9905882,0.9905882,0.9905882,0.9905882,0.987548,0.987548,0.987548,0.987548,0.987548,0.987548,0.987548,0.987548,0.98533505,0.98533505,0.98533505,0.98533505,0.98533505,0.98533505,0.98533505,0.98533505,0.9826963,0.9826963,0.9826963,0.9826963,0.9826963,0.9826963,0.9826963,0.9719432,0.9719432,0.9719432,0.9719432,0.9719432,0.9719432,0.9719432,0.9719432,0.9667947,0.9667947,0.9667947,0.9667947,0.9667947,0.9667947,0.9667947,0.9603477,0.9603477,0.9603477,0.9603477,0.9603477,0.9603477,0.9603477,0.9603477,0.95590687,0.95590687,0.95590687,0.95590687,0.95590687,0.95590687,0.95590687,0.95590687,0.950387,0.950387,0.950387,0.950387,0.950387,0.950387,0.950387,0.9490854,0.9490854,0.9490854,0.9490854,0.9490854,0.9490854,0.9490854,0.9490854,0.9377559,0.9377559,0.9377559,0.9377559,0.9377559,0.9377559,0.9377559,0.93145496,0.93145496,0.93145496,0.93145496,0.93145496,0.93145496,0.93145496,0.93145496,0.93145496,1.0
1,0.9396911,0.9396911,0.9396911,0.9396911,0.9396911,0.9396911,0.9396911,0.9396911,0.8904586,0.8904586,0.8904586,0.8904586,0.8904586,0.8904586,0.8904586,0.8904586,0.8514167,0.8514167,0.8514167,0.8514167,0.8514167,0.8514167,0.8514167,0.7610168,0.7610168,0.7610168,0.7610168,0.7610168,0.7610168,0.7610168,0.7610168,0.7371402,0.7371402,0.7371402,0.7371402,0.7371402,0.7371402,0.7371402,0.7082065,0.7082065,0.7082065,0.7082065,0.7082065,0.7082065,0.7082065,0.7082065,0.66900575,0.66900575,0.66900575,0.66900575,0.66900575,0.66900575,0.66900575,0.66900575,0.6370287,0.6370287,0.6370287,0.6370287,0.6370287,0.6370287,0.6370287,0.5504379,0.5504379,0.5504379,0.5504379,0.5504379,0.5504379,0.5504379,0.5504379,0.4888841,0.4888841,0.4888841,0.4888841,0.4888841,0.4888841,0.4888841,0.4888841,0.4067787,0.4067787,0.4067787,0.4067787,0.4067787,0.4067787,0.4067787,0.36150384,0.36150384,0.36150384,0.36150384,0.36150384,0.36150384,0.36150384,0.36150384,0.34771055,0.34771055,0.34771055,0.34771055,0.34771055,0.34771055,0.34771055,0.34771055,0.95089364,0.95089364,0.95089364,0.95089364,0.95089364,0.95089364,0.95089364,0.95089364,0.94242215,0.94242215,0.94242215,0.94242215,0.94242215,0.94242215,0.94242215,0.94242215,0.92840844,0.92840844,0.92840844,0.92840844,0.92840844,0.92840844,0.92840844,0.9147824,0.9147824,0.9147824,0.9147824,0.9147824,0.9147824,0.9147824,0.9147824,0.89470536,0.89470536,0.89470536,0.89470536,0.89470536,0.89470536,0.89470536,0.8576822,0.8576822,0.8576822,0.8576822,0.8576822,0.8576822,0.8576822,0.8576822,0.8476781,0.8476781,0.8476781,0.8476781,0.8476781,0.8476781,0.8476781,0.8476781,0.832691,0.832691,0.832691,0.832691,0.832691,0.832691,0.832691,0.8182386,0.8182386,0.8182386,0.8182386,0.8182386,0.8182386,0.8182386,0.8182386,0.81264985,0.81264985,0.81264985,0.81264985,0.81264985,0.81264985,0.81264985,0.81264985,0.8051876,0.8051876,0.8051876,0.8051876,0.8051876,0.8051876,0.8051876,0.7750518,0.7750518,0.7750518,0.7750518,0.7750518,0.7750518,0.7750518,0.7750518,0.67710185,0.67710185,0.67710185,0.67710185,0.67710185,0.67710185,0.67710185,0.67710185,4.0
2,0.869271,0.869271,0.869271,0.869271,0.869271,0.869271,0.869271,0.869271,0.7659735,0.7659735,0.7659735,0.7659735,0.7659735,0.7659735,0.7659735,0.73764396,0.73764396,0.73764396,0.73764396,0.73764396,0.73764396,0.73764396,0.73764396,0.67535746,0.67535746,0.67535746,0.67535746,0.67535746,0.67535746,0.67535746,0.644292,0.644292,0.644292,0.644292,0.644292,0.644292,0.644292,0.644292,0.6266984,0.6266984,0.6266984,0.6266984,0.6266984,0.6266984,0.6266984,0.6266984,0.5999015,0.5999015,0.5999015,0.5999015,0.5999015,0.5999015,0.5999015,0.5703919,0.5703919,0.5703919,0.5703919,0.5703919,0.5703919,0.5703919,0.5703919,0.5226563,0.5226563,0.5226563,0.5226563,0.5226563,0.5226563,0.5226563,0.4837258,0.4837258,0.4837258,0.4837258,0.4837258,0.4837258,0.4837258,0.4837258,0.44281322,0.44281322,0.44281322,0.44281322,0.44281322,0.44281322,0.44281322,0.435157,0.435157,0.435157,0.435157,0.435157,0.435157,0.435157,0.435157,0.37969482,0.37969482,0.37969482,0.37969482,0.37969482,0.37969482,0.37969482,0.37969482,0.37969482,0.9499784,0.9499784,0.9499784,0.9499784,0.9499784,0.9499784,0.9499784,0.9499784,0.9376793,0.9376793,0.9376793,0.9376793,0.9376793,0.9376793,0.9376793,0.9169555,0.9169555,0.9169555,0.9169555,0.9169555,0.9169555,0.9169555,0.9169555,0.9108438,0.9108438,0.9108438,0.9108438,0.9108438,0.9108438,0.9108438,0.8804867,0.8804867,0.8804867,0.8804867,0.8804867,0.8804867,0.8804867,0.8804867,0.8399399,0.8399399,0.8399399,0.8399399,0.8399399,0.8399399,0.8399399,0.8399399,0.807161,0.807161,0.807161,0.807161,0.807161,0.807161,0.807161,0.7937482,0.7937482,0.7937482,0.7937482,0.7937482,0.7937482,0.7937482,0.7937482,0.7685796,0.7685796,0.7685796,0.7685796,0.7685796,0.7685796,0.7685796,0.7232,0.7232,0.7232,0.7232,0.7232,0.7232,0.7232,0.7232,0.7115402,0.7115402,0.7115402,0.7115402,0.7115402,0.7115402,0.7115402,0.68811536,0.68811536,0.68811536,0.68811536,0.68811536,0.68811536,0.68811536,0.68811536,0.65470433,0.65470433,0.65470433,0.65470433,0.65470433,0.65470433,0.65470433,0.65470433,0.65470433,2.0
3,0.8455795,0.8455795,0.8455795,0.8455795,0.8455795,0.8455795,0.8455795,0.8455795,0.8248369,0.8248369,0.8248369,0.8248369,0.8248369,0.8248369,0.8248369,0.6070162,0.6070162,0.6070162,0.6070162,0.6070162,0.6070162,0.6070162,0.6070162,0.5858147,0.5858147,0.5858147,0.5858147,0.5858147,0.5858147,0.5858147,0.5858147,0.51550984,0.51550984,0.51550984,0.51550984,0.51550984,0.51550984,0.51550984,0.4718678,0.4718678,0.4718678,0.4718678,0.4718678,0.4718678,0.4718678,0.4718678,0.46874505,0.46874505,0.46874505,0.46874505,0.46874505,0.46874505,0.46874505,0.45473027,0.45473027,0.45473027,0.45473027,0.45473027,0.45473027,0.45473027,0.45473027,0.37328064,0.37328064,0.37328064,0.37328064,0.37328064,0.37328064,0.37328064,0.37328064,0.35100412,0.35100412,0.35100412,0.35100412,0.35100412,0.35100412,0.35100412,0.3304801,0.3304801,0.3304801,0.3304801,0.3304801,0.3304801,0.3304801,0.3304801,0.3275026,0.3275026,0.3275026,0.3275026,0.3275026,0.3275026,0.3275026,0.26474822,0.26474822,0.26474822,0.26474822,0.26474822,0.26474822,0.26474822,0.26474822,0.26474822,0.9807385,0.9807385,0.9807385,0.9807385,0.9807385,0.9807385,0.9807385,0.9807385,0.96055746,0.96055746,0.96055746,0.96055746,0.96055746,0.96055746,0.96055746,0.94458526,0.94458526,0.94458526,0.94458526,0.94458526,0.94458526,0.94458526,0.94458526,0.9238633,0.9238633,0.9238633,0.9238633,0.9238633,0.9238633,0.9238633,0.9238633,0.91805375,0.91805375,0.91805375,0.91805375,0.91805375,0.91805375,0.91805375,0.9017315,0.9017315,0.9017315,0.9017315,0.9017315,0.9017315,0.9017315,0.9017315,0.88361645,0.88361645,0.88361645,0.88361645,0.88361645,0.88361645,0.88361645,0.870348,0.870348,0.870348,0.870348,0.870348,0.870348,0.870348,0.870348,0.8618581,0.8618581,0.8618581,0.8618581,0.8618581,0.8618581,0.8618581,0.8618581,0.84517235,0.84517235,0.84517235,0.84517235,0.84517235,0.84517235,0.84517235,0.8289997,0.8289997,0.8289997,0.8289997,0.8289997,0.8289997,0.8289997,0.8289997,0.760143,0.760143,0.760143,0.760143,0.760143,0.760143,0.760143,0.75341755,0.75341755,0.75341755,0.75341755,0.75341755,0.75341755,0.75341755,0.75341755,0.75341755,0.0
4,0.91992575,0.91992575,0.91992575,0.91992575,0.91992575,0.91992575,0.91992575,0.91992575,0.8956827,0.8956827,0.8956827,0.8956827,0.8956827,0.8956827,0.8956827,0.8956827,0.848324,0.848324,0.848324,0.848324,0.848324,0.848324,0.848324,0.80567884,0.80567884,0.80567884,0.80567884,0.80567884,0.80567884,0.80567884,0.80567884,0.78082764,0.78082764,0.78082764,0.78082764,0.78082764,0.78082764,0.78082764,0.75027645,0.75027645,0.75027645,0.75027645,0.75027645,0.75027645,0.75027645,0.75027645,0.71731555,0.71731555,0.71731555,0.71731555,0.71731555,0.71731555,0.71731555,0.71731555,0.69391656,0.69391656,0.69391656,0.69391656,0.69391656,0.69391656,0.69391656,0.6250466,0.6250466,0.6250466,0.6250466,0.6250466,0.6250466,0.6250466,0.6250466,0.5883518,0.5883518,0.5883518,0.5883518,0.5883518,0.5883518,0.5883518,0.5883518,0.554559,0.554559,0.554559,0.554559,0.554559,0.554559,0.554559,0.47451633,0.47451633,0.47451633,0.47451633,0.47451633,0.47451633,0.47451633,0.47451633,0.43680966,0.43680966,0.43680966,0.43680966,0.43680966,0.43680966,0.43680966,0.43680966,0.94834167,0.94834167,0.94834167,0.94834167,0.94834167,0.94834167,0.94834167,0.94834167,0.9332397,0.9332397,0.9332397,0.9332397,0.9332397,0.9332397,0.9332397,0.9332397,0.87871987,0.87871987,0.87871987,0.87871987,0.87871987,0.87871987,0.87871987,0.8505647,0.8505647,0.8505647,0.8505647,0.8505647,0.8505647,0.8505647,0.8505647,0.82858896,0.82858896,0.82858896,0.82858896,0.82858896,0.82858896,0.82858896,0.79494476,0.79494476,0.79494476,0.79494476,0.79494476,0.79494476,0.79494476,0.79494476,0.765685,0.765685,0.765685,0.765685,0.765685,0.765685,0.765685,0.765685,0.73519063,0.73519063,0.73519063,0.73519063,0.73519063,0.73519063,0.73519063,0.7130884,0.7130884,0.7130884,0.7130884,0.7130884,0.7130884,0.7130884,0.7130884,0.6770474,0.6770474,0.6770474,0.6770474,0.6770474,0.6770474,0.6770474,0.6770474,0.6490135,0.6490135,0.6490135,0.6490135,0.6490135,0.6490135,0.6490135,0.6334057,0.6334057,0.6334057,0.6334057,0.6334057,0.6334057,0.6334057,0.6334057,0.59109646,0.59109646,0.59109646,0.59109646,0.59109646,0.59109646,0.59109646,0.59109646,3.0
5,0.95747447,0.95747447,0.95747447,0.95747447,0.95747447,0.95747447,0.95747447,0.95747447,0.92720413,0.92720413,0.92720413,0.92720413,0.92720413,0.92720413,0.92720413,0.9071959,0.9071959,0.9071959,0.9071959,0.9071959,0.9071959,0.9071959,0.9071959,0.8876511,0.8876511,0.8876511,0.8876511,0.8876511,0.8876511,0.8876511,0.8876511,0.80756295,0.80756295,0.80756295,0.80756295,0.80756295,0.80756295,0.80756295,0.77788585,0.77788585,0.77788585,0.77788585,0.77788585,0.77788585,0.77788585,0.77788585,0.7346637,0.7346637,0.7346637,0.7346637,0.7346637,0.7346637,0.7346637,0.6855848,0.6855848,0.6855848,0.6855848,0.6855848,0.6855848,0.6855848,0.6855848,0.6431532,0.6431532,0.6431532,0.6431532,0.6431532,0.6431532,0.6431532,0.6431532,0.45699066,0.45699066,0.45699066,0.45699066,0.45699066,0.45699066,0.45699066,0.42725176,0.42725176,0.42725176,0.42725176,0.42725176,0.42725176,0.42725176,0.42725176,0.3986141,0.3986141,0.3986141,0.3986141,0.3986141,0.3986141,0.3986141,0.35255408,0.35255408,0.35255408,0.35255408,0.35255408,0.35255408,0.35255408,0.35255408,0.35255408,0.9670842,0.9670842,0.9670842,0.9670842,0.9670842,0.9670842,0.9670842,0.9670842,0.96019644,0.96019644,0.96019644,0.96019644,0.96019644,0.96019644,0.96019644,0.95109284,0.95109284,0.95109284,0.95109284,0.95109284,0.95109284,0.95109284,0.95109284,0.9297394,0.9297394,0.9297394,0.9297394,0.9297394,0.9297394,0.9297394,0.9297394,0.913424,0.913424,0.913424,0.913424,0.913424,0.913424,0.913424,0.8962385,0.8962385,0.8962385,0.8962385,0.8962385,0.8962385,0.8962385,0.8962385,0.8873552,0.8873552,0.8873552,0.8873552,0.8873552,0.8873552,0.8873552,0.8549881,0.8549881,0.8549881,0.8549881,0.8549881,0.8549881,0.8549881,0.8549881,0.8337263,0.8337263,0.8337263,0.8337263,0.8337263,0.8337263,0.8337263,0.8337263,0.80168945,0.80168945,0.80168945,0.80168945,0.80168945,0.80168945,0.80168945,0.79117715,0.79117715,0.79117715,0.79117715,0.79117715,0.79117715,0.79117715,0.79117715,0.71066904,0.71066904,0.71066904,0.71066904,0.71066904,0.71066904,0.71066904,0.6775243,0.6775243,0.6775243,0.6775243,0.6775243,0.6775243,0.6775243,0.6775243,0.6775243,1.0
6,0.9421871,0.9421871,0.9421871,0.9421871,0.9421871,0.9421871,0.9421871,0.9421871,0.87124354,0.87124354,0.87124354,0.87124354,0.87124354,0.87124354,0.87124354,0.83001184,0.83001184,0.83001184,0.83001184,0.83001184,0.83001184,0.83001184,0.83001184,0.75520885,0.75520885,0.75520885,0.75520885,0.75520885,0.75520885,0.75520885,0.75520885,0.71011215,0.71011215,0.71011215,0.71011215,0.71011215,0.71011215,0.71011215,0.6658879,0.6658879,0.6658879,0.6658879,0.6658879,0.6658879,0.6658879,0.6658879,0.6402412,0.6402412,0.6402412,0.6402412,0.6402412,0.6402412,0.6402412,0.599028,0.599028,0.599028,0.599028,0.599028,0.599028,0.599028,0.599028,0.57470655,0.57470655,0.57470655,0.57470655,0.57470655,0.57470655,0.57470655,0.57470655,0.54179573,0.54179573,0.54179573,0.54179573,0.54179573,0.54179573,0.54179573,0.43202788,0.43202788,0.43202788,0.43202788,0.43202788,0.43202788,0.43202788,0.43202788,0.4166506,0.4166506,0.4166506,0.4166506,0.4166506,0.4166506,0.4166506,0.30351806,0.30351806,0.30351806,0.30351806,0.30351806,0.30351806,0.30351806,0.30351806,0.30351806,0.9801288,0.9801288,0.9801288,0.9801288,0.9801288,0.9801288,0.9801288,0.9801288,0.96536297,0.96536297,0.96536297,0.96536297,0.96536297,0.96536297,0.96536297,0.95031834,0.95031834,0.95031834,0.95031834,0.95031834,0.95031834,0.95031834,0.95031834,0.94587576,0.94587576,0.94587576,0.94587576,0.94587576,0.94587576,0.94587576,0.94587576,0.9231734,0.9231734,0.9231734,0.9231734,0.9231734,0.9231734,0.9231734,0.88296264,0.88296264,0.88296264,0.88296264,0.88296264,0.88296264,0.88296264,0.88296264,0.87451637,0.87451637,0.87451637,0.87451637,0.87451637,0.87451637,0.87451637,0.86524945,0.86524945,0.86524945,0.86524945,0.86524945,0.86524945,0.86524945,0.86524945,0.84304994,0.84304994,0.84304994,0.84304994,0.84304994,0.84304994,0.84304994,0.84304994,0.8285647,0.8285647,0.8285647,0.8285647,0.8285647,0.8285647,0.8285647,0.8223654,0.8223654,0.8223654,0.8223654,0.8223654,0.8223654,0.8223654,0.8223654,0.78931177,0.78931177,0.78931177,0.78931177,0.78931177,0.78931177,0.78931177,0.7245203,0.7245203,0.7245203,0.7245203,0.7245203,0.7245203,0.7245203,0.7245203,0.7245203,0.0
7,0.9402789,0.9402789,0.9402789,0.9402789,0.9402789,0.9402789,0.9402789,0.9402789,0.93236375,0.93236375,0.93236375,0.93236375,0.93236375,0.93236375,0.93236375,0.93236375,0.8558141,0.8558141,0.8558141,0.8558141,0.8558141,0.8558141,0.8558141,0.8452468,0.8452468,0.8452468,0.8452468,0.8452468,0.8452468,0.8452468,0.8452468,0.8245598,0.8245598,0.8245598,0.8245598,0.8245598,0.8245598,0.8245598,0.7652219,0.7652219,0.7652219,0.7652219,0.7652219,0.7652219,0.7652219,0.7652219,0.7394695,0.7394695,0.7394695,0.7394695,0.7394695,0.7394695,0.7394695,0.7394695,0.71011454,0.71011454,0.71011454,0.71011454,0.71011454,0.71011454,0.71011454,0.5777789,0.5777789,0.5777789,0.5777789,0.5777789,0.5777789,0.5777789,0.5777789,0.46003133,0.46003133,0.46003133,0.46003133,0.46003133,0.46003133,0.46003133,0.46003133,0.42049068,0.42049068,0.42049068,0.42049068,0.42049068,0.42049068,0.42049068,0.32939267,0.32939267,0.32939267,0.32939267,0.32939267,0.32939267,0.32939267,0.32939267,0.25166732,0.25166732,0.25166732,0.25166732,0.25166732,0.25166732,0.25166732,0.25166732,0.9703292,0.9703292,0.9703292,0.9703292,0.9703292,0.9703292,0.9703292,0.9703292,0.96318096,0.96318096,0.96318096,0.96318096,0.96318096,0.96318096,0.96318096,0.96318096,0.94701695,0.94701695,0.94701695,0.94701695,0.94701695,0.94701695,0.94701695,0.9403587,0.9403587,0.9403587,0.9403587,0.9403587,0.9403587,0.9403587,0.9403587,0.9313161,0.9313161,0.9313161,0.9313161,0.9313161,0.9313161,0.9313161,0.91036856,0.91036856,0.91036856,0.91036856,0.91036856,0.91036856,0.91036856,0.91036856,0.8984082,0.8984082,0.8984082,0.8984082,0.8984082,0.8984082,0.8984082,0.8984082,0.87208515,0.87208515,0.87208515,0.87208515,0.87208515,0.87208515,0.87208515,0.86153764,0.86153764,0.86153764,0.86153764,0.86153764,0.86153764,0.86153764,0.86153764,0.8491547,0.8491547,0.8491547,0.8491547,0.8491547,0.8491547,0.8491547,0.8491547,0.8276501,0.8276501,0.8276501,0.8276501,0.8276501,0.8276501,0.8276501,0.8177632,0.8177632,0.8177632,0.8177632,0.8177632,0.8177632,0.8177632,0.8177632,0.767195,0.767195,0.767195,0.767195,0.767195,0.767195,0.767195,0.767195,3.0
